Date,State,CONTRIBUTOR ID,LGA,Locality,Outlet Type,Latitude,Longitude,Country,Sector,Food Item,UOM,Quantity,UOM2,Price Category,Price,Weight,UPRICE
2024-11-27,ADAMAWA,4,NUMAN,,Open air or covered market,9.465448,12.0277601,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,4900.0,1.4,3500.0
2024-11-27,ADAMAWA,5,YOLA NORTH,,Open air or covered market,9.2753123,12.4539012,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,KWARA,14,OFFA,,Neighborhood shops kiosk,8.1718405,4.7124307,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,3200.0,1.4,2285.71
2024-11-27,OSUN,9,EGBEDORE,,City market,7.7903201,4.4991823,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3000.0,1.6,1875.0
2024-11-27,OSUN,9,EGBEDORE,,City market,7.785656,4.5230091,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3000.0,1.6,1875.0
2024-11-27,OSUN,9,EGBEDORE,,Open air or covered market,7.7850775,4.5228154,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,LAGOS,17,IKORORDU,,Open air or covered market,6.6263856,3.5084748,Nigeria,Rural,Brown beans,0.65,1.0,0.65,Retail,1700.0,0.65,2615.38
2024-11-27,ADAMAWA,4,NUMAN,,RoadSide shops street vendors,9.4658711,12.0280258,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,4100.0,1.4,2928.57
2024-11-27,OSUN,3,OLORUNDA,,Open air or covered market,7.7802672,4.5575939,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OSUN,3,OLORUNDA,,Open air or covered market,7.7796599,4.55735,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OSUN,3,OLORUNDA,,Neighborhood shops kiosk,7.7791416,4.557151,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OYO,20,AKINYELE,,Neighborhood shops kiosk,7.4788131,3.9081795,Nigeria,Rural,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-27,OYO,20,AKINYELE,,Neighborhood shops kiosk,7.4795678,3.9086568,Nigeria,Rural,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-27,PLATEAU,11,JOS NORTH,,RoadSide shops street vendors,9.9024366,8.8690844,Nigeria,Urban,Brown beans,1.4,8.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,PLATEAU,11,JOS NORTH,,RoadSide shops street vendors,9.901936,8.8677518,Nigeria,Urban,Brown beans,1.4,8.0,1.4,Retail,2300.0,1.4,1642.86
2024-11-27,PLATEAU,11,JOS NORTH,,Neighborhood shops kiosk,9.8979945,8.866281,Nigeria,Urban,Brown beans,1.4,8.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,BAUCHI,17,DARAZO,,Open air or covered market,10.9983933,10.4100854,Nigeria,Urban,Brown beans,100.0,1.0,100.0,Retail,15000.0,100.0,150.0
2024-11-27,AKWA IBOM,19,ORON,,Open air or covered market,4.8166091,8.232991,Nigeria,Urban,Brown beans,100.0,1.0,100.0,Wholesale,280000.0,100.0,2800.0
2024-11-27,BORNO,7,MAIDUGURI METROPOLITAN,,Open air or covered market,11.8327694,13.1539965,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,1800.0,1.4,1285.71
2024-11-27,BORNO,7,MAIDUGURI METROPOLITAN,,RoadSide shops street vendors,11.8223905,13.1206663,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2000.0,1.4,1428.57
2024-11-27,BORNO,7,MAIDUGURI METROPOLITAN,,Neighborhood shops kiosk,11.8084401,13.1151635,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2000.0,1.4,1428.57
2024-11-27,RIVERS,12,ABUA-ODUA,,Neighborhood shops kiosk,4.8500473,6.6556811,Nigeria,Rural,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,FCT,2,MUNICIPAL AREA COUNCIL,,Neighborhood shops kiosk,8.990585,7.366178333,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,FCT,2,MUNICIPAL AREA COUNCIL,,RoadSide shops street vendors,8.990168333,7.363215,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2700.0,1.4,1928.57
2024-11-27,FCT,2,MUNICIPAL AREA COUNCIL,,Supermarket,8.98845,7.366253333,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,EDO,11,ESAN WEST,,RoadSide shops street vendors,6.7532005,6.0548285,Nigeria,Rural,Brown beans,0.2,2.0,0.2,Wholesale,400.0,0.2,2000.0
2024-11-27,EDO,11,ESAN WEST,,Neighborhood shops kiosk,6.7538367,6.05501,Nigeria,Rural,Brown beans,0.2,3.0,0.2,Wholesale,1200.0,0.2,6000.0
2024-11-27,TARABA ,12,JALINGO,,City market,8.8959469,11.3594172,Nigeria,Urban,Brown beans,1.4,60.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,TARABA ,12,JALINGO,,RoadSide shops street vendors,8.8945808,11.3603313,Nigeria,Urban,Brown beans,1.4,20.0,1.4,Retail,2200.0,1.4,1571.43
2024-11-27,TARABA ,12,JALINGO,,Open air or covered market,8.8946729,11.3603961,Nigeria,Urban,Brown beans,1.4,25.0,1.4,Wholesale,2400.0,1.4,1714.29
2024-11-27,LAGOS,26,IKORORDU,,Neighborhood shops kiosk,6.6561557,3.5163557,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,1800.0,0.65,2769.23
2024-11-27,LAGOS,26,IKORORDU,,Open air or covered market,6.6271765,3.5075452,Nigeria,Urban,Brown beans,100.0,27.0,100.0,Wholesale,180000.0,100.0,1800.0
2024-11-27,LAGOS,26,IKORORDU,,RoadSide shops street vendors,6.6697127,3.6706976,Nigeria,Rural,Brown beans,0.65,1.0,0.65,Wholesale,1800.0,0.65,2769.23
2024-11-27,ADAMAWA,4,NUMAN,,Supermarket,9.4656694,12.028079,Nigeria,Urban,Brown beans,100.0,1.0,100.0,Wholesale,170000.0,100.0,1700.0
2024-11-27,NIGER,11,SULEJA,,Open air or covered market,9.1812241,7.1798821,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,NIGER,11,SULEJA,,RoadSide shops street vendors,9.1783582,7.1799524,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Farmgate,3500.0,1.4,2500.0
2024-11-27,NIGER,11,SULEJA,,Neighborhood shops kiosk,9.1370321,7.2035025,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,TARABA ,10,LAU,,RoadSide shops street vendors,9.2082854,11.2741925,Nigeria,Rural,Brown beans,100.0,1.0,100.0,Retail,95000.0,100.0,950.0
2024-11-27,TARABA ,10,LAU,,RoadSide shops street vendors,9.2073545,11.2718447,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,Local village market,8.9494349,7.4424133,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,Open air or covered market,8.9494917,7.4422571,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2900.0,1.4,2071.43
2024-11-27,FCT,6,MUNICIPAL AREA COUNCIL,,RoadSide shops street vendors,8.9507069,7.4426063,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2000.0,1.4,1428.57
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8029152,6.990643,Nigeria,Urban,Brown beans,0.2,2.0,0.2,Retail,1200.0,0.2,6000.0
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8028834,6.9904075,Nigeria,Urban,Brown beans,0.2,2.0,0.2,Retail,1200.0,0.2,6000.0
2024-11-27,RIVERS,11,OBIO AKPOR,,City market,4.8030933,6.9910755,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,NASARAWA,20,KARU,,Neighborhood shops kiosk,8.862391,7.5849953,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,NASARAWA,16,KARU,,RoadSide shops street vendors,9.0215132,7.6096473,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,NASARAWA,16,KARU,,Specialized stores,9.0213417,7.6093592,Nigeria,Urban,Brown beans,1.4,4.0,1.4,Wholesale,3000.0,1.4,2142.86
2024-11-27,NASARAWA,16,KARU,,Local village market,9.021347,7.6094368,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,1900.0,1.4,1357.14
2024-11-27,KWARA,16,ISIN,,Local village market,8.3140976,4.9644953,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2800.0,1.4,2000.0
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,Neighborhood shops kiosk,7.730083,5.2626835,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,5000.0,1.6,3125.0
2024-11-27,KWARA,16,ISIN,,Local village market,8.2329779,4.8878468,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2700.0,1.4,1928.57
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,RoadSide shops street vendors,7.7301275,5.2624289,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4800.0,1.6,3000.0
2024-11-27,EKITI,17,IREPODUN/IFELODUN,,Open air or covered market,7.7300945,5.2611257,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,4700.0,1.6,2937.5
2024-11-27,BAYELSA,10,YENAGOA,,Bulk and discount stores,4.8829947,6.2882875,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Wholesale,5000.0,0.65,7692.31
2024-11-27,BAYELSA,10,YENAGOA,,Neighborhood shops kiosk,4.8830439,6.2883192,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,5000.0,0.65,7692.31
2024-11-27,BAYELSA,10,YENAGOA,,RoadSide shops street vendors,4.883132,6.2883288,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Wholesale,3250.0,0.65,5000.0
2024-11-27,AKWA IBOM,16,ORON,,RoadSide shops street vendors,4.8174259,8.2318117,Nigeria,Urban,Brown beans,100.0,1.0,100.0,Wholesale,280000.0,100.0,2800.0
2024-11-27,KADUNA,11,ZARIA,,Open air or covered market,11.0912041,7.7164521,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,4500.0,1.4,3214.29
2024-11-27,LAGOS,23,SURULERE,,Neighborhood shops kiosk,6.5040081,3.3556932,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,2000.0,0.65,3076.92
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,Neighborhood shops kiosk,7.1669573,3.364962,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,Open air or covered market,7.1701745,3.3591843,Nigeria,Urban,Brown beans,100.0,1.0,100.0,Wholesale,190000.0,100.0,1900.0
2024-11-27,OGUN,15,ABEOKUTA SOUTH,,RoadSide shops street vendors,7.1670904,3.3651121,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2900.0,1.6,1812.5
2024-11-27,NASARAWA,2,KARU,,RoadSide shops street vendors,9.0213855,7.6092113,Nigeria,Urban,Brown beans,1.4,2.0,1.4,Wholesale,2000.0,1.4,1428.57
2024-11-27,NASARAWA,2,KARU,,Open air or covered market,9.0214554,7.6097604,Nigeria,Urban,Brown beans,1.4,3.0,1.4,Retail,2700.0,1.4,1928.57
2024-11-27,NASARAWA,2,KARU,,Neighborhood shops kiosk,9.0213106,7.6094211,Nigeria,Urban,Brown beans,1.4,2.0,1.4,Retail,2600.0,1.4,1857.14
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9597429,8.3258904,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9595279,8.3255106,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,CROSS RIVER,1,CALABAR MUNICIPAL,,RoadSide shops street vendors,4.9597314,8.3256369,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,KWARA,19,EDU,,Open air or covered market,8.7862276,5.2952127,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2200.0,1.4,1571.43
2024-11-27,KWARA,19,EDU,,RoadSide shops street vendors,8.8464273,5.416571,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2300.0,1.4,1642.86
2024-11-27,KWARA,19,EDU,,RoadSide shops street vendors,8.8547284,5.4175089,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2300.0,1.4,1642.86
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,Supermarket,8.946017,7.0745456,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,City market,8.9414854,7.0777072,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,3300.0,1.4,2357.14
2024-11-27,FCT,3,GWAGWALADA AREA COUNCIL,,RoadSide shops street vendors,8.932459,7.0864759,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,KADUNA,11,ZARIA,,Neighborhood shops kiosk,11.0944613,7.7099868,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,4500.0,1.4,3214.29
2024-11-27,ABIA,4,ABA NORTH,,Open air or covered market,5.1195094,7.3351385,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,KOGI,4,LOKOJA,,Neighborhood shops kiosk,7.8070899,6.694456,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2700.0,1.4,1928.57
2024-11-27,KOGI,4,LOKOJA,,Neighborhood shops kiosk,7.8063207,6.693934,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,KOGI,4,LOKOJA,,Neighborhood shops kiosk,7.8025162,6.6996485,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,BORNO,3,BAMA,,Neighborhood shops kiosk,11.8456539,13.1101646,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3200.0,1.4,2285.71
2024-11-27,BORNO,3,BAMA,,Neighborhood shops kiosk,11.8343458,13.0983293,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3200.0,1.4,2285.71
2024-11-27,BORNO,3,BAMA,,RoadSide shops street vendors,11.8342512,13.0987647,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3200.0,1.4,2285.71
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4980102,4.7775089,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3500.0,1.6,2187.5
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4981273,4.7777625,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3500.0,1.6,2187.5
2024-11-27,ONDO,2,OKITIPUPA,,RoadSide shops street vendors,6.4965059,4.7773695,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3000.0,1.6,1875.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7797244,4.5490971,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7429325,4.574136,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,OSUN,2,OSOGBO,,Open air or covered market,7.7425845,4.5734344,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2800.0,1.6,1750.0
2024-11-27,BAYELSA,11,SAGBAMA,,Bulk and discount stores,5.1528591,6.1878098,Nigeria,Rural,Brown beans,100.0,1.0,100.0,Wholesale,240000.0,100.0,2400.0
2024-11-27,AKWA IBOM,5,UYO,,Open air or covered market,5.0210563,7.8809353,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,450.0,0.2,2250.0
2024-11-27,FCT,7,MUNICIPAL AREA COUNCIL,,Neighborhood shops kiosk,9.0334422,7.4686256,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2600.0,1.4,1857.14
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,Bulk and discount stores,5.0589531,8.354209,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,RoadSide shops street vendors,5.0638293,8.3527675,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,550.0,0.2,2750.0
2024-11-27,CROSS RIVER,2,CALABAR MUNICIPAL,,RoadSide shops street vendors,5.0644681,8.3519089,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,700.0,0.2,3500.0
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1500955,9.1578356,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2600.0,1.4,1857.14
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1500722,9.1582623,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2600.0,1.4,1857.14
2024-11-27,JIGAWA,9,BABURA,,Open air or covered market,12.1504495,9.1583445,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2600.0,1.4,1857.14
2024-11-27,KATSINA,5,MATAZU,,Local village market,12.1271395,7.6763332,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2900.0,1.4,2071.43
2024-11-27,KATSINA,5,MATAZU,,City market,12.1277024,7.6766794,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2900.0,1.4,2071.43
2024-11-27,KATSINA,5,MATAZU,,Local village market,12.1270772,7.6764182,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3000.0,1.4,2142.86
2024-11-27,KADUNA,11,ZARIA,,RoadSide shops street vendors,11.0944639,7.7099634,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,4500.0,1.4,3214.29
2024-11-27,KWARA,2,KAIAMA,,Neighborhood shops kiosk,9.6063033,3.939975,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,4000.0,1.4,2857.14
2024-11-27,NASARAWA,Nas17,LAFIA,,Neighborhood shops kiosk,8.5434761,8.5316014,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,GOMBE,4,GOMBE,,Open air or covered market,10.2875395,11.1785597,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2800.0,1.4,2000.0
2024-11-27,NIGER,1,LAPAI,,RoadSide shops street vendors,9.046002,6.5742722,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2700.0,1.4,1928.57
2024-11-27,NIGER,1,LAPAI,,Neighborhood shops kiosk,9.0440533,6.5722182,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2800.0,1.4,2000.0
2024-11-27,GOMBE,4,GOMBE,,City market,10.2901251,11.179066,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3300.0,1.4,2357.14
2024-11-27,OSUN,10,IREWOLE,,Neighborhood shops kiosk,7.3851267,4.1782968,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2700.0,1.6,1687.5
2024-11-27,OSUN,10,IREWOLE,,Neighborhood shops kiosk,7.3781829,4.1825161,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3000.0,1.6,1875.0
2024-11-27,OYO,13,IBADAN NORTH,,City market,7.4362113,3.90999,Nigeria,Urban,Brown beans,50.0,1.0,50.0,Wholesale,110000.0,50.0,2200.0
2024-11-27,OSUN,10,IREWOLE,,RoadSide shops street vendors,7.3808844,4.1831963,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,2900.0,1.6,1812.5
2024-11-27,OYO,13,IBADAN NORTH,,RoadSide shops street vendors,7.431152,3.9129793,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3500.0,1.6,2187.5
2024-11-27,OYO,13,IBADAN NORTH,,Supermarket,7.431544,3.9116966,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3500.0,1.6,2187.5
2024-11-27,DELTA,19,ETHIOPE EAST,,Supermarket,5.7833404,6.1001098,Nigeria,Urban,Brown beans,5.0,1.0,5.0,Retail,8000.0,5.0,1600.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.5966778,5.227163,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.596699,5.2266666,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-28,EKITI,5,ADO EKITI,,RoadSide shops street vendors,7.5971442,5.2258157,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5979144,5.2242665,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4200.0,1.6,2625.0
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5980352,5.2237698,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3900.0,1.6,2437.5
2024-11-28,EKITI,1,ADO EKITI,,RoadSide shops street vendors,7.5994284,5.2219846,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4500.0,1.6,2812.5
2024-11-27,KWARA,2,KAIAMA,,RoadSide shops street vendors,9.6069075,3.9398161,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,4000.0,1.4,2857.14
2024-11-27,LAGOS,15,ETI-OSA,,Open air or covered market,6.4446459,3.4820015,Nigeria,Urban,Brown beans,0.65,3.0,0.65,Retail,5500.0,0.65,8461.54
2024-11-27,ADAMAWA,7,MUBI NORTH,,City market,10.2700819,13.2681994,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3700.0,1.4,2642.86
2024-11-27,KADUNA,13,CHIKUN,,RoadSide shops street vendors,10.4758167,7.4451033,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,KADUNA,13,CHIKUN,,RoadSide shops street vendors,10.4757433,7.445285,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,KADUNA,13,CHIKUN,,Open air or covered market,10.47556,7.4453467,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,EDO,11,ESAN WEST,,RoadSide shops street vendors,6.7525734,6.0539689,Nigeria,Rural,Brown beans,0.2,2.0,0.2,Wholesale,800.0,0.2,4000.0
2024-11-27,OYO,11,IDO,,RoadSide shops street vendors,7.4185747,3.8591057,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,4000.0,1.6,2500.0
2024-11-27,OYO,11,IDO,,Supermarket,7.4713776,3.7584764,Nigeria,Rural,Brown beans,1.6,1.0,1.6,Wholesale,4000.0,1.6,2500.0
2024-11-27,OYO,11,IDO,,Neighborhood shops kiosk,7.4483007,3.8223516,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,5000.0,1.6,3125.0
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.5608907,3.2918425,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,1500.0,0.65,2307.69
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.5633085,3.2917974,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,1800.0,0.65,2769.23
2024-11-27,LAGOS,19,ALIMOSHO,,Neighborhood shops kiosk,6.561603,3.2935768,Nigeria,Urban,Brown beans,0.65,1.0,0.65,Retail,1500.0,0.65,2307.69
2024-11-27,AKWA IBOM,5,UYO,,Open air or covered market,5.0210472,7.8808947,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
2024-11-27,RIVERS,12,ABUA-ODUA,,Supermarket,4.8543012,6.6468734,Nigeria,Rural,Brown beans,0.2,1.0,0.2,Retail,550.0,0.2,2750.0
2024-11-27,PLATEAU,5,MANGU,,Neighborhood shops kiosk,9.4867216,9.134014,Nigeria,Rural,Brown beans,1.4,8.0,1.4,Retail,2300.0,1.4,1642.86
2024-11-27,PLATEAU,5,MANGU,,Neighborhood shops kiosk,9.4907182,9.1365406,Nigeria,Rural,Brown beans,1.4,8.0,1.4,Retail,2200.0,1.4,1571.43
2024-11-27,PLATEAU,5,MANGU,,RoadSide shops street vendors,9.4909437,9.1362618,Nigeria,Rural,Brown beans,1.4,8.0,1.4,Retail,2200.0,1.4,1571.43
2024-11-27,ONDO,3,OKITIPUPA,,RoadSide shops street vendors,6.4977962,4.777641,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3500.0,1.6,2187.5
2024-11-27,ONDO,3,OKITIPUPA,,RoadSide shops street vendors,6.4976682,4.7769295,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3200.0,1.6,2000.0
2024-11-27,ONDO,3,OKITIPUPA,,Neighborhood shops kiosk,6.495785,4.777034,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Wholesale,3000.0,1.6,1875.0
2024-11-27,OYO,9,IBADAN NORTH,,Open air or covered market,7.4323112,3.9133752,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3500.0,1.6,2187.5
2024-11-27,OYO,9,IBADAN NORTH,,Neighborhood shops kiosk,7.435245,3.9139393,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3500.0,1.6,2187.5
2024-11-27,OYO,9,IBADAN NORTH,,RoadSide shops street vendors,7.434209,3.9125356,Nigeria,Urban,Brown beans,1.6,1.0,1.6,Retail,3500.0,1.6,2187.5
2024-11-27,JIGAWA,5,GWIWA,,Neighborhood shops kiosk,12.7839817,8.3356583,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,KADUNA,5,JABA,,RoadSide shops street vendors,9.4495693,8.0081284,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,JIGAWA,5,GWIWA,,Neighborhood shops kiosk,12.7842611,8.3375758,Nigeria,Urban,Brown beans,1.4,1.0,1.4,Retail,3500.0,1.4,2500.0
2024-11-27,KADUNA,5,JABA,,Open air or covered market,9.4506563,8.0072502,Nigeria,Rural,Brown beans,1.4,1.0,1.4,Retail,2500.0,1.4,1785.71
2024-11-27,ENUGU,19,NSUKKA,,Open air or covered market,6.8519112,7.3994798,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,500.0,0.2,2500.0
2024-11-27,AKWA IBOM,Akw/01,UYO,,Open air or covered market,5.0278931,7.9626885,Nigeria,Urban,Brown beans,0.2,1.0,0.2,Retail,600.0,0.2,3000.0
